title,url,image
India into T20 World Cup semi-finals with 24-run win over Australia,https://www.asianage.com/sports/cricket/250624/india-into-t20-world-cup-semi-finals-with-24-run-win-over-australia.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-91pqaro5vbaf146nulsmh6v6h6-20240625001619.jpeg
Rohan Bopanna  Matthew Ebden pair clinch maiden Australian Open men's doubles title,https://www.asianage.com/sports/tennis/270124/rohan-bopanna-matthew-ebden-pair-clinch-maiden-australian-open-mens-doubles-title.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-1v6l2prqe4ots3f33lr50fg0r5-20240127223832.jpeg
Bajrang Punia to Return Padma Shri in Protest over WFI Chief Election,https://www.asianage.com/sports/in-other-sports/231223/bajrang-punia-to-return-padma-shri-in-protest-over-wfi-chief-election.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-r05rs57fo5eh0elinvtg0sgqk4-20231223004954.jpeg
10/10: Men in Blue set to rock the world,https://www.asianage.com/sports/cricket/191123/1010-men-in-blue-set-to-rock-the-world.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-ukr2es6u8vgrq54ks57jquumk4-20231119021149.jpeg
King & Cardinal: Kohli Breaks Tendulkar's Record with 50th Ton,https://www.asianage.com/sports/cricket/161123/king-cardinal-kohli-breaks-tendulkars-record-with-50th-ton.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-8tka7lluj6s1hflcrphluco8k5-20231116011021.jpeg
India March into 2023 World Cup Finals,https://www.asianage.com/sports/cricket/161123/india-march-into-2023-world-cup-finals.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-8tka7lluj6s1hflcrphluco8k5-20231116002344.jpeg
Sri Lanka's Angelo Mathews becomes first international cricketer to be timed out,https://www.asianage.com/sports/cricket/071123/sri-lankas-angelo-mathews-becomes-first-international-cricketer-to-be-timed-out.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-rbciqvt3qo7atr60ufqi2oof22-20231107032606.jpeg
Siraj Magic Helps India Lift Asia Cup,https://www.asianage.com/sports/cricket/180923/siraj-magic-helps-india-lift-asia-cup.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-aujpiptqqvuafbgcohur3fogg1-20230918004926.jpeg
World FIDE Chess: Magnus Carlsen Beats Praggnanandhaa,https://www.asianage.com/sports/in-other-sports/250823/world-fide-chess-magnus-carlsen-beats-praggnanandhaa.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-ddktsmpjv812le0tonrj1j1i45-20230825012559.jpeg
World Cup final: Second game between Praggnanandhaa  Carlsen ends in draw,https://www.asianage.com/sports/in-other-sports/240823/world-cup-final-second-game-between-praggnanandhaa-carlsenendsindraw.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-9juufokkvdd5kjkk8vgupmo377-20230824020332.jpeg
Wrestlers call off protest after Sharan asked to step aside as WFI president,https://www.asianage.com/sports/in-other-sports/210123/wrestlers-call-off-protest-after-sharan-asked-to-step-aside-as-wfi-president.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-kosph7v578kadbfj7rli7ne6e2-20230121102835.jpeg
Messi and Argentina beat France on penalties to win World Cup,https://www.asianage.com/sports/football/191222/messi-and-argentina-beat-france-on-penalties-to-win-world-cup.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-dhsivq7sgi8s2of51ihq9omh46-20221219071937.jpeg
Messi says will continue Argentina career after World Cup win,https://www.asianage.com/sports/football/191222/messi-says-will-continue-argentina-career-after-world-cup-win.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-dhsivq7sgi8s2of51ihq9omh46-20221219074422.jpeg
India beat Bangladesh by 188 runs in first Test match,https://www.asianage.com/sports/cricket/181222/india-beat-bangladesh-by-188-runs-in-first-test-match.html , https://s3.ap-southeast-1.amazonaws.com/images.asianage.com/images/aa-Cover-a09eskphijcgvcpop4n5kpufh3-20221218103933.jpeg
The scenically romantic Seine is where disgruntled protestors want to make a point  by defecating in it.,https://indianexpress.com/article/sports/sport-others/why-did-parisians-want-to-poop-in-river-seine-as-protest-9462690/ , https://images.indianexpress.com/2024/07/Seine-River-Paris-Olympics.jpg?resize=450,253
Defence is not Sehrawat's strong suit  but with amazing speed on the mat  upper body strength and an instinct to go on the offensive  India's only male wrestler at the Olympics will hope to fill big shoes.,https://indianexpress.com/article/sports/sport-others/how-a-timely-phone-call-from-sushil-kumar-cured-aman-sehrawats-indecisive-nature-on-the-mat-9462656/ , https://images.indianexpress.com/2024/07/Aman-Sehrawat.jpg?resize=450,253
It's a video that has irked many in the football community  including the France Football Association (FFF)  Argentina players can be heard singing: “They play for France  but their parents are from Angola. Their mother is from Cameroon  while their father is from Nigeria. But their passport says French.”,https://indianexpress.com/article/sports/football/lionel-messi-argentina-racism-chants-copa-america-2024-enzo-fernandez-rodrigo-de-paul-9462164/ , https://images.indianexpress.com/2024/06/Lionel-Messis-Argentina-will-be-looking-to-extend-thier-winning-streak-in-Co-Source_-X_@M30Xtra.jpg?resize=450,253
Gill assumes vice-captaincy in both formats  while Riyan Parag  Khaleel Ahmed get called up for both formats.,https://indianexpress.com/article/sports/cricket/explained-india-vs-sri-lanka-squad-suryakumar-yadav-riyan-parag-9462254/ , https://images.indianexpress.com/2024/07/Indian-cricket-squad-vs-SL-2024.jpg?resize=450,253
India start as favourites again but the gap among Asian teams in the women's game has been reducing significantly in recent times.,https://indianexpress.com/article/sports/cricket/women-asia-cup-2024-harmanpreet-kaur-india-vs-pakistan-9462170/ , https://images.indianexpress.com/2024/07/Womens-Asia-Cup-2024.jpg?resize=450,253
The pair had tied the knot in May 2020 and have a three-year old son  Agastya.,https://indianexpress.com/article/sports/cricket/hardik-pandya-natasa-stankovic-marriage-part-ways-9462077/ , https://images.indianexpress.com/2024/07/Pandya-and-Stankovic.jpg?resize=450,253
Sindhu  who won a silver at the 2016 Rio Olympics and a bronze at Tokyo 2020  is looking to complete the set with her best outing at the summer games yet.,https://indianexpress.com/article/sports/badminton/pv-sindhu-gold-olympics-paris-2024-9461926/ , https://images.indianexpress.com/2024/06/PV-sindhu-5_20240630034838.jpg?resize=450,253
Shubman Gill over KL Rahul as vice-captain in both white-ball formats spell out the road ahead for Indian cricket.,https://indianexpress.com/article/sports/cricket/suryakumar-yadav-india-captain-hardik-pandya-ind-vs-sl-squad-rohit-virat-9461963/ , https://images.indianexpress.com/2024/07/New-Project-2024-07-17T082921.998.jpg?resize=450,253
India squad for Sri Lanka tour: The series will mark a first for Gautam Gambhir as India head coach as he takes over from Rahul Dravid who steered the team to the T20 World Cup triumph in the Caribbean last month,https://indianexpress.com/article/sports/cricket/india-squad-sri-lanka-odi-t20-teams-captains-hardik-pandya-kl-rahul-9455744/ , https://images.indianexpress.com/2024/07/New-Project-2024-07-18T173119.758.jpg?resize=450,253
India vs Pakistan 2024  IND-W vs PAK-W Asia Cup T20 Live Streaming: The Indian Express looks at India vs Pakistan women's Asia cup livestreaming details.,https://indianexpress.com/article/sports/cricket/ind-vs-pak-2024-womens-asia-cup-t20-live-streaming-9461779/ , https://images.indianexpress.com/2024/07/indian-womens-team.jpg?resize=450,253
Team Head Coach Anmol Majumdar when took over the job would emphasize that fitness and fielding of players as the highest priority.,https://indianexpress.com/article/sports/cricket/anjum-chopra-demands-consistency-in-indian-womens-teams-fielding-off-day-has-to-be-rare-9461541/ , https://images.indianexpress.com/2024/07/ind-w.jpg?resize=450,253
ENG vs WI: England broke their own 30-year-record for the fastest recorded men's team Test fifty  reaching the 50-run mark in only 4.2 overs against West Indies at Trent Bridge on Thursday.,https://indianexpress.com/article/sports/cricket/england-record-fastest-team-test-fify-100-west-indies-bazball-9461305/ , https://images.indianexpress.com/2024/07/New-Project-2024-07-18T161523.998.jpg?resize=450,253
Seniors agree to feature in ODIs after head coach Gautam Gambhir’s request; Shreyas set for recall,https://indianexpress.com/article/sports/cricket/suryakumar-yadav-india-t20i-captain-pips-hardik-pandya-rohit-replacement-9458021/ , https://images.indianexpress.com/2024/07/rohit-kohli-surya.jpg?resize=450,253
Pitches in Pakistan have been tilted in favour of batters which meant there have been too many draws in home conditions for The Men In Green,https://indianexpress.com/article/sports/cricket/pakistan-cricket-board-hires-australian-curator-to-improve-pitches-for-wtc-cycle-9461126/ , https://images.indianexpress.com/2024/07/pakistan-cricket-board.jpg?resize=450,253
New Zealand will play a three-match Test series against England in November-December as part of their World Test Championship cycle (WTC),https://indianexpress.com/article/sports/cricket/snubbed-from-ipl-pakistan-to-play-new-zealand-in-bilateral-series-during-ipl-2025-9460889/ , https://images.indianexpress.com/2024/07/pakistan-vs-nzl.jpg?resize=450,253
India vs United Arab Emirates 2024  IND-W vs UAE-W Asia Cup T20 Live Streaming: The Indian Express looks at India vs United Arab Emirates women's Asia cup livestreaming details.,https://indianexpress.com/article/sports/cricket/ind-vs-uae-2024-womens-asia-cup-t20-live-streaming-9465446/ , https://images.indianexpress.com/2024/07/indian-team-3.jpg?resize=450,253
"packed cricket calendar in the period from August 2024 to March 2025  which includes nine ICC World Test Championship matches and next year’s ICC Champions Trophy 2025" the PCB statement said.,https://indianexpress.com/article/sports/cricket/pcb-rejects-noc-to-babar-azam-shaheen-shah-afridi-and-mohammad-rizwan-to-play-global-t20-canada-2024-9465360/ , https://images.indianexpress.com/2024/07/babar-shaheen-rizwan.jpg?resize=450,253
While Hodge managed to deal with Wood competently Alick Athanaze with whom the centurion stitched 175 runs for the fourth wicket got hit on the helmet,https://indianexpress.com/article/sports/cricket/kavem-hodge-reveals-joke-he-told-mark-wood-during-his-brutal-spell-hey-i-have-a-wife-and-kids-at-home-9465194/ , https://images.indianexpress.com/2024/07/hodge.jpg?resize=450,253
Ahead of the Paris Olympics  here’s the only guide you need which breaks down India’s history at the Olympics; details what makes Paris Olympics different from previous Games; gives you all the facts and stats; and tells you a lot more like what’s the India House in Paris and how you can live stream the Olympics. 

,https://indianexpress.com/article/sports/sport-others/paris-olympics-essential-37-point-guide-paris-2024-9464874/ , https://images.indianexpress.com/2024/07/EIFFEL-TOWER-PARIS-OLYMPICS.jpg?resize=450,253
As the Paris Olympics approach  the Indian Express tracks down the investments made by the sports ministry in Indian athletes and the 16 sports disciplines where Indian participants have secured qualification spots for the upcoming games.,https://indianexpress.com/article/sports/sport-others/neeraj-chopra-vinesh-phogat-money-sports-ministry-paris-olympic-athletes-9464852/ , https://images.indianexpress.com/2024/05/Page-1-Vinesh.jpg?resize=450,253
The beds at the Paris Olympics Athlete Village  it was reported  would be small in size and made from materials that would deter athletes from having sex during competition.
,https://indianexpress.com/article/sports/sport-others/paris-olympics-athlete-village-anti-sex-beds-sustainability-condoms-9464780/ , https://images.indianexpress.com/2024/07/PARIS-OLYMPICS-ATHLETE-VILLAGE-BEDS.jpg?resize=450,253
In the last couple of years  that veneer of invincibility that the American basketball team wore since the heady days of the Dream Team at the Barcelona Olympics has started to fade.
,https://indianexpress.com/article/sports/basketball/victor-wembanyama-french-usa-basketball-paris-2024-olympics-9464755/ , https://images.indianexpress.com/2024/07/Victor-Wembanyama-CROP-REUTERS.jpg?resize=450,253
There’s been a marked shift in India’s style of play: the fast counter-attacking side has developed another weapon — the aerial balls to beat closely guarded spaces on turf.,https://indianexpress.com/article/sports/hockey/paris-olympics-with-aerial-passes-their-new-go-to-weapon-indian-hockey-team-aims-for-the-sky-9464728/ , https://images.indianexpress.com/2024/02/Hardik-Singh-CROP.png?resize=450,253
Deputies get to wear the captain's armband occasionally but might not have the aura to automatically command respect,https://indianexpress.com/article/sports/cricket/hardiks-demotion-vice-captaincy-a-fancy-designation-with-no-perks-power-or-immunity-9464688/ , https://images.indianexpress.com/2024/07/Hardik-Pandya-4.jpg?resize=450,253
After all round effort from bowlers  Mandhana and Shafali put on another commanding show at the top to give comprehensive win,https://indianexpress.com/article/sports/cricket/womens-asia-cup-india-stroll-to-a-comfortable-win-against-pakistan-to-kick-off-their-title-defence-9464321/ , https://images.indianexpress.com/2024/07/india-women-cricket.jpg?resize=450,253
As Neeraj Chopra makes a bid to win back the gold medal he won at Tokyo Olympics three years ago  a look at the throwers he will have to beat at Paris 2024.,https://indianexpress.com/article/sports/sport-others/neeraj-chopra-javelin-throw-2024-paris-olympics-biggest-rivals-9464236/ , https://images.indianexpress.com/2024/05/Neeraj-23.jpg?resize=450,253
In a free-wheeling chat with the Indian Express  the India all-rounder opens up about his moniker 'Nadiad ka Jayasuriya ' his different batting position  his bowling speeds in different formats and the Klaasen onslaught in the final.,https://indianexpress.com/article/sports/cricket/axar-patel-interview-t20-world-cup-pakistan-rahul-dravid-batting-ind-vs-sa-final-9464212/ , https://images.indianexpress.com/2024/06/Axar-Patel-2.jpg?resize=450,253
Shami  who snapped 24 wickets from seven matches at last year's ODI World Cup  has been out of cricketing action since the final against Australia - recovering from an Achilles heel injury.,https://indianexpress.com/article/sports/cricket/mohammed-shami-dream-india-2024-t20-world-cup-squad-9464097/ , https://images.indianexpress.com/2023/11/Shami-Rohit.jpg?resize=450,253
The turmoil surrounding the world champions has been in the aftermath of a live video posted by Enzo Fernandez on his Instagram in which the national team players can be heard singing a derogatory song.,https://indianexpress.com/article/sports/football/demba-ba-argentina-nazis-racist-song-copa-america-win-9463881/ , https://images.indianexpress.com/2024/07/Argentina-Copa-America-2024-win.jpg?resize=450,253
India's No 1 paddler found quality sparring with varying playing styles during her 12-day dawn-to-dusk training stint in  Chinese Taipei.,https://indianexpress.com/article/sports/sport-others/sreeja-akula-india-table-tennis-paris-2024-olympics-9463919/ , https://images.indianexpress.com/2024/06/Akula-2.jpg?resize=450,253
ENG vs WI: Bowling his first over of the innings  the 34-year-old recorded every delivery over 90 miles per an hour and topped the charts at 96.5 mph with his fifth ball of the fastest recorded over by an Englishman at home.,https://indianexpress.com/article/sports/cricket/eng-vs-wi-mark-wood-fastest-test-over-england-bowler-90-miles-156-kmph-9463631/ , https://images.indianexpress.com/2024/07/New-Project-2024-07-19T170016.977.jpg?resize=450,253
India vs Pakistan Asia Cup T20I 2024 Highlights: A combined bowling effort from India restricted Pakistan to 108 in the first innings after Pakistan skipper Nida Dar won the toss and opted to bowl first in good conditions to bat,https://indianexpress.com/article/sports/cricket/india-vs-pakistan-live-score-womens-asia-cup-t20-match-today-ind-vs-pak-latest-scorecard-updates-9463177/ , https://images.indianexpress.com/2024/07/india-women-cricket.jpg?resize=450,253
Yashasvi Jaiswal and Abhishek Sharma can be great T20I aggressors at the top in the Hayden-Gilchrist mould. But can accumulators Ruturaj Gaikwad & Shubman Gill push their case?,https://indianexpress.com/article/sports/cricket/stats-corner-numbers-say-jaiswal-abhishek-better-than-jaiswal-gill-in-t20s-9463085/ , https://images.indianexpress.com/2024/07/Abhishek-Gill-and-Jaiswal.jpg?resize=450,253
The scenically romantic Seine is where disgruntled protestors want to make a point  by defecating in it.,https://indianexpress.com/article/sports/sport-others/why-did-parisians-want-to-poop-in-river-seine-as-protest-9462690/ , https://images.indianexpress.com/2024/07/Seine-River-Paris-Olympics.jpg?resize=450,253
Defence is not Sehrawat's strong suit  but with amazing speed on the mat  upper body strength and an instinct to go on the offensive  India's only male wrestler at the Olympics will hope to fill big shoes.,https://indianexpress.com/article/sports/sport-others/how-a-timely-phone-call-from-sushil-kumar-cured-aman-sehrawats-indecisive-nature-on-the-mat-9462656/ , https://images.indianexpress.com/2024/07/Aman-Sehrawat.jpg?resize=450,253
It's a video that has irked many in the football community  including the France Football Association (FFF)  Argentina players can be heard singing: “They play for France  but their parents are from Angola. Their mother is from Cameroon  while their father is from Nigeria. But their passport says French.”,https://indianexpress.com/article/sports/football/lionel-messi-argentina-racism-chants-copa-america-2024-enzo-fernandez-rodrigo-de-paul-9462164/ , https://images.indianexpress.com/2024/06/Lionel-Messis-Argentina-will-be-looking-to-extend-thier-winning-streak-in-Co-Source_-X_@M30Xtra.jpg?resize=450,253
Gill assumes vice-captaincy in both formats  while Riyan Parag  Khaleel Ahmed get called up for both formats.,https://indianexpress.com/article/sports/cricket/explained-india-vs-sri-lanka-squad-suryakumar-yadav-riyan-parag-9462254/ , https://images.indianexpress.com/2024/07/Indian-cricket-squad-vs-SL-2024.jpg?resize=450,253
India start as favourites again but the gap among Asian teams in the women's game has been reducing significantly in recent times.,https://indianexpress.com/article/sports/cricket/women-asia-cup-2024-harmanpreet-kaur-india-vs-pakistan-9462170/ , https://images.indianexpress.com/2024/07/Womens-Asia-Cup-2024.jpg?resize=450,253
The pair had tied the knot in May 2020 and have a three-year old son  Agastya.,https://indianexpress.com/article/sports/cricket/hardik-pandya-natasa-stankovic-marriage-part-ways-9462077/ , https://images.indianexpress.com/2024/07/Pandya-and-Stankovic.jpg?resize=450,253
Sindhu  who won a silver at the 2016 Rio Olympics and a bronze at Tokyo 2020  is looking to complete the set with her best outing at the summer games yet.,https://indianexpress.com/article/sports/badminton/pv-sindhu-gold-olympics-paris-2024-9461926/ , https://images.indianexpress.com/2024/06/PV-sindhu-5_20240630034838.jpg?resize=450,253
Marking competitors will be based on five criterion: Technique  Variety (or vocabulary)  Execution (or performativity)   Musicality and Originality (or creativity).,https://indianexpress.com/article/sports/sport-others/on-the-dance-floor-how-will-scoring-work-what-do-the-judges-look-for-9466317/ , https://images.indianexpress.com/2024/07/Paris-Olympics-Paris-2024-break-dance-street-dance.jpg?resize=450,253
New sport on the programme is inexpensive to stage and doesn't leave 'white elephants' while connecting with a wide cross-section of people around the globe.,https://indianexpress.com/article/sports/sport-others/2024-paris-olympics-breaking-breaks-down-barriers-in-games-debut-9466269/ , https://images.indianexpress.com/2024/07/Paris-Olympics-break-dance-paris-2024.jpg?resize=450,253
Chirag’s childhood coach Uday Pawar says all-out offence at first opportunity remains the key  and maturity to pull out Plan B a crucial factor.,https://indianexpress.com/article/sports/badminton/what-would-satwik-chirag-need-to-do-to-beat-chinese-malaysians-and-koreans-to-win-badminton-gold-at-olympics-9466228/ , https://images.indianexpress.com/2024/05/Satwiksairaj-Rankireddy-and-Chirag-Shetty.jpg?resize=450,253
Two-time World Champion boxer Nikhat Zareen will finally be making her debut in the Olympics with the tag of favourite in the 50-kg category. ,https://indianexpress.com/article/sports/sport-others/nikhat-zareen-boxing-2024-paris-olympics-biggest-rivals-9465960/ , https://images.indianexpress.com/2024/07/Zareen-9.jpg?resize=450,253
Baek Woong Ki alleges he was in Paris waiting for his accreditation when federation officials asked to leave at the last minute.,https://indianexpress.com/article/sports/sport-others/indias-korean-archery-coach-baek-woong-ki-to-leave-after-olympics-9465898/ , https://images.indianexpress.com/2024/07/Archery-team.jpg?resize=450,253
Global Chess League will be back for another season in October this year. In the first edition  the GCL managed a coup of sorts by getting some of the biggest names in the sport to sign up,https://indianexpress.com/article/sports/chess/global-chess-league-mandarin-russian-translator-9465764/ , https://images.indianexpress.com/2024/07/gcl.jpg?resize=450,253
In less than a year  Shubman Gill has been appointed as captain of Gujarat Titans  led India's second-string team to a convincing 4-1 win over Zimbabwe and now has been elevated as vice-captain in both the T20Is and in the ODIs by the selectors.,https://indianexpress.com/article/sports/cricket/shubman-gill-leadership-vikram-rathour-rohit-sharma-virat-kohli-9465687/ , https://images.indianexpress.com/2024/07/Gill-23.jpg?resize=450,253
A key factor in Marquez’s appointment as India's next head coach was the AIFF and FC Goa agreeing that the 55-year-old would be coaching the Goan ISL team during the club season.,https://indianexpress.com/article/sports/football/manolo-marquez-india-mens-national-team-coach-igor-stimac-9465614/ , https://images.indianexpress.com/2024/07/MANOLO.jpg?resize=450,253
India vs United Arab Emirates 2024  IND-W vs UAE-W Asia Cup T20 Live Streaming: The Indian Express looks at India vs United Arab Emirates women's Asia cup livestreaming details.,https://indianexpress.com/article/sports/cricket/ind-vs-uae-2024-womens-asia-cup-t20-live-streaming-9465446/ , https://images.indianexpress.com/2024/07/indian-team-3.jpg?resize=450,253
"packed cricket calendar in the period from August 2024 to March 2025  which includes nine ICC World Test Championship matches and next year’s ICC Champions Trophy 2025" the PCB statement said.,https://indianexpress.com/article/sports/cricket/pcb-rejects-noc-to-babar-azam-shaheen-shah-afridi-and-mohammad-rizwan-to-play-global-t20-canada-2024-9465360/ , https://images.indianexpress.com/2024/07/babar-shaheen-rizwan.jpg?resize=450,253
While Hodge managed to deal with Wood competently Alick Athanaze with whom the centurion stitched 175 runs for the fourth wicket got hit on the helmet,https://indianexpress.com/article/sports/cricket/kavem-hodge-reveals-joke-he-told-mark-wood-during-his-brutal-spell-hey-i-have-a-wife-and-kids-at-home-9465194/ , https://images.indianexpress.com/2024/07/hodge.jpg?resize=450,253
Ahead of the Paris Olympics  here’s the only guide you need which breaks down India’s history at the Olympics; details what makes Paris Olympics different from previous Games; gives you all the facts and stats; and tells you a lot more like what’s the India House in Paris and how you can live stream the Olympics. 

,https://indianexpress.com/article/sports/sport-others/paris-olympics-essential-37-point-guide-paris-2024-9464874/ , https://images.indianexpress.com/2024/07/EIFFEL-TOWER-PARIS-OLYMPICS.jpg?resize=450,253
As the Paris Olympics approach  the Indian Express tracks down the investments made by the sports ministry in Indian athletes and the 16 sports disciplines where Indian participants have secured qualification spots for the upcoming games.,https://indianexpress.com/article/sports/sport-others/neeraj-chopra-vinesh-phogat-money-sports-ministry-paris-olympic-athletes-9464852/ , https://images.indianexpress.com/2024/05/Page-1-Vinesh.jpg?resize=450,253
The beds at the Paris Olympics Athlete Village  it was reported  would be small in size and made from materials that would deter athletes from having sex during competition.
,https://indianexpress.com/article/sports/sport-others/paris-olympics-athlete-village-anti-sex-beds-sustainability-condoms-9464780/ , https://images.indianexpress.com/2024/07/PARIS-OLYMPICS-ATHLETE-VILLAGE-BEDS.jpg?resize=450,253
In the last couple of years  that veneer of invincibility that the American basketball team wore since the heady days of the Dream Team at the Barcelona Olympics has started to fade.
,https://indianexpress.com/article/sports/basketball/victor-wembanyama-french-usa-basketball-paris-2024-olympics-9464755/ , https://images.indianexpress.com/2024/07/Victor-Wembanyama-CROP-REUTERS.jpg?resize=450,253
There’s been a marked shift in India’s style of play: the fast counter-attacking side has developed another weapon — the aerial balls to beat closely guarded spaces on turf.,https://indianexpress.com/article/sports/hockey/paris-olympics-with-aerial-passes-their-new-go-to-weapon-indian-hockey-team-aims-for-the-sky-9464728/ , https://images.indianexpress.com/2024/02/Hardik-Singh-CROP.png?resize=450,253
Deputies get to wear the captain's armband occasionally but might not have the aura to automatically command respect,https://indianexpress.com/article/sports/cricket/hardiks-demotion-vice-captaincy-a-fancy-designation-with-no-perks-power-or-immunity-9464688/ , https://images.indianexpress.com/2024/07/Hardik-Pandya-4.jpg?resize=450,253
After all round effort from bowlers  Mandhana and Shafali put on another commanding show at the top to give comprehensive win,https://indianexpress.com/article/sports/cricket/womens-asia-cup-india-stroll-to-a-comfortable-win-against-pakistan-to-kick-off-their-title-defence-9464321/ , https://images.indianexpress.com/2024/07/india-women-cricket.jpg?resize=450,253
As Neeraj Chopra makes a bid to win back the gold medal he won at Tokyo Olympics three years ago  a look at the throwers he will have to beat at Paris 2024.,https://indianexpress.com/article/sports/sport-others/neeraj-chopra-javelin-throw-2024-paris-olympics-biggest-rivals-9464236/ , https://images.indianexpress.com/2024/05/Neeraj-23.jpg?resize=450,253
In a free-wheeling chat with the Indian Express  the India all-rounder opens up about his moniker 'Nadiad ka Jayasuriya ' his different batting position  his bowling speeds in different formats and the Klaasen onslaught in the final.,https://indianexpress.com/article/sports/cricket/axar-patel-interview-t20-world-cup-pakistan-rahul-dravid-batting-ind-vs-sa-final-9464212/ , https://images.indianexpress.com/2024/06/Axar-Patel-2.jpg?resize=450,253
Shami  who snapped 24 wickets from seven matches at last year's ODI World Cup  has been out of cricketing action since the final against Australia - recovering from an Achilles heel injury.,https://indianexpress.com/article/sports/cricket/mohammed-shami-dream-india-2024-t20-world-cup-squad-9464097/ , https://images.indianexpress.com/2023/11/Shami-Rohit.jpg?resize=450,253
The turmoil surrounding the world champions has been in the aftermath of a live video posted by Enzo Fernandez on his Instagram in which the national team players can be heard singing a derogatory song.,https://indianexpress.com/article/sports/football/demba-ba-argentina-nazis-racist-song-copa-america-win-9463881/ , https://images.indianexpress.com/2024/07/Argentina-Copa-America-2024-win.jpg?resize=450,253
India's No 1 paddler found quality sparring with varying playing styles during her 12-day dawn-to-dusk training stint in  Chinese Taipei.,https://indianexpress.com/article/sports/sport-others/sreeja-akula-india-table-tennis-paris-2024-olympics-9463919/ , https://images.indianexpress.com/2024/06/Akula-2.jpg?resize=450,253
ENG vs WI: Bowling his first over of the innings  the 34-year-old recorded every delivery over 90 miles per an hour and topped the charts at 96.5 mph with his fifth ball of the fastest recorded over by an Englishman at home.,https://indianexpress.com/article/sports/cricket/eng-vs-wi-mark-wood-fastest-test-over-england-bowler-90-miles-156-kmph-9463631/ , https://images.indianexpress.com/2024/07/New-Project-2024-07-19T170016.977.jpg?resize=450,253
India vs Pakistan Asia Cup T20I 2024 Highlights: A combined bowling effort from India restricted Pakistan to 108 in the first innings after Pakistan skipper Nida Dar won the toss and opted to bowl first in good conditions to bat,https://indianexpress.com/article/sports/cricket/india-vs-pakistan-live-score-womens-asia-cup-t20-match-today-ind-vs-pak-latest-scorecard-updates-9463177/ , https://images.indianexpress.com/2024/07/india-women-cricket.jpg?resize=450,253
 For all the narrative after Arsenal vs Manchester City  don't let the pundits fool you. Footballers keep evolving  they find new holes in the manual that lawmakers don’t.,https://indianexpress.com/article/sports/football/arsenal-vs-manchester-city-dark-arts-tactics-players-loopholes-9595435/ , https://images.indianexpress.com/2024/09/New-Project-2024-09-30T091346.614.jpg?resize=450,253
India vs Bangladesh: The UPCA does not own Kanpur's Green Park Stadium but got it on a 30-year lease from the state government. The other international ground in the state -- Lucknow's Atal Bihari Vajpayee Ekana Cricket Stadium -- is owned by Ekana Sportz City’s management.,https://indianexpress.com/article/sports/cricket/india-vs-bangladesh-kanpur-no-rain-poor-drainage-green-park-stadium-9595409/ , https://images.indianexpress.com/2024/09/New-Project-2024-09-30T080847.568.jpg?resize=450,253
India vs Bangladesh Live Score  2nd Test Day 4: After 35 overs of action on Day 1 at Green Park  the match was forced to a stop owing to incessant rain and wet outfield but resumed on time on Day 4.,https://indianexpress.com/article/sports/cricket/india-vs-bangladesh-live-score-2nd-test-match-day-4-ind-vs-ban-2024-latest-scorecard-updates-9594953/ , https://images.indianexpress.com/2024/09/IND-vs-BAN-2nd-Test-Day-4-Bumrah.jpg?resize=450,253
Indian vice captain Hardik Singh has been described by chief coach Craig Fulton as someone who makes the team ‘tick’.,https://indianexpress.com/article/sports/sport-others/hardik-singh-india-hockey-vice-captain-we-cover-up-each-others-mistakes-dont-point-fingers-thats-the-new-indian-style-9595141/ , https://images.indianexpress.com/2024/09/Indian-Hockey-vice-captain-Hardik-Singh.jpg?resize=450,253
It's been a position where India have tried a few options in the build-up to the World Cup  but in the first official warm-up match before the marquee event  there was indeed an interesting development,https://indianexpress.com/article/sports/cricket/t20-world-cup-jemimah-rodrigues-india-west-indies-warmup-9595096/ , https://images.indianexpress.com/2024/09/IND-W-13.jpg?resize=450,253
Frustratingly  seconds after the umpires took the decision to call off play on Sunday  the sun came out. Another bizarre day in Kanpur. ,https://indianexpress.com/article/sports/cricket/india-vs-bangladesh-2nd-test-kanpur-rain-t20i-squad-9595021/ , https://images.indianexpress.com/2024/09/IND-vs-BAN-2nd-Test-Day-3-report.jpg?resize=450,253
